session_esm,modified_esm,ended_esm,created_esm,sleep_1,sleep_2,sad,calm,afraid,unrested,enthusiastic,angry,worried,subc_psycho,cheerful,irritated,active,event_pleasantness,homeo_hungry,homeo_craving,homeo_howmuch,homeo_full,eating_1,eating_2,eating_3,eating_4,alcohol,coffee,ple_control,ple_strange,ple_thoughts,ple_suspicion,ple_treatment,ple_perception,ple_thougtscontrol,ple_familiarstrange
C5q4l4VY58uI-UTy5HrY4WeSG6OnhSxakvWu4i5UOTA9yxVlOgqj-TCr8KRqeVov,2021-04-18T18:11:03Z,2021-04-18T18:11:03Z,2021-04-18T18:08:58Z,NA,NA,1,5,1,1,3,1,1,1,3,1,4,3,1,1,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
PWPa_g8Cymd_c1oc2tlhAToB-n5iP-KdlEnbB4YVrttH_F6WqMGlS7UxtyO8E_xz,2021-04-18T18:10:49Z,2021-04-18T18:10:49Z,2021-04-18T18:09:10Z,10,9,1,6,1,1,3,1,2,1,3,1,3,4,1,1,2,5,1,1,1,5,0,0,1,1,1,1,1,1,1,1
Htw5eFGtlYYUHAASHpHMKX4_MilTZC464jVksy3RlBOVWXRF0z98Wz35k9m86_BC,2021-04-18T18:12:57Z,2021-04-18T18:12:57Z,2021-04-18T18:09:36Z,NA,NA,1,6,1,1,6,1,1,1,6,1,6,6,2,2,2,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
iVsZJTWavTumXnkiTtAdTDtkX4SNw1enqMx70FCBoURxWBJE9NXLMMlCye1rSOXm,2021-04-18T18:12:21Z,2021-04-18T18:12:21Z,2021-04-18T18:09:46Z,NA,NA,2,6,2,1,4,1,3,1,3,1,1,7,1,1,2,4,4,1,4,1,0,2,1,1,2,1,1,1,1,1
PZ9nUAPzqoTPdeYdyrimZCNbee_rSqFM5ZqSk4ES5rnX6CvKksfF0GSBs6bWFLMZ,2021-04-18T18:12:06Z,2021-04-18T18:12:06Z,2021-04-18T18:09:57Z,NA,NA,1,6,1,1,3,1,1,1,3,1,4,5,1,1,1,3,1,1,1,1,0,0,1,1,1,1,1,1,1,1
CcI_PRFJ0Y4_CO_UJC2l7wQJYRyxEtdW7qU8up02cvVN-CnfuOkv6rqEiQ_uW17V,2021-04-18T18:12:28Z,2021-04-18T18:12:28Z,2021-04-18T18:10:41Z,NA,NA,2,2,2,1,2,1,2,1,4,2,3,3,2,2,2,2,3,1,1,1,0,0,1,1,1,1,1,1,1,1
pNZPXc2rbZteGhrjKRbgjljZKH3bTqvk0FfqLh0-cL7DZL8HL4IYDNC3KNT5ubfO,2021-04-18T18:19:18Z,2021-04-18T18:19:18Z,2021-04-18T18:11:56Z,NA,NA,1,6,1,1,4,1,1,1,4,1,5,5,3,3,3,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
rFISQ5SCKT9sy3MZBLfX33a9qFCqKaqNNiCPH3Eh6LymQcRUPKlMZ3mFMSRVD8My,2021-04-18T18:14:47Z,2021-04-18T18:14:47Z,2021-04-18T18:12:55Z,10,7,1,3,1,3,3,1,5,1,3,1,2,4,2,2,2,3,2,2,1,1,0,1,1,2,1,1,1,1,1,1
BaCyuFYj8f0-M8H8Kyc6KNn15daCZBaWok42tI9g7WAVXwI4eUt6wC2-VyDI11sx,2021-04-18T18:15:45Z,2021-04-18T18:15:45Z,2021-04-18T18:13:59Z,NA,NA,2,2,3,3,2,3,2,2,1,2,1,2,1,1,1,5,5,1,3,2,0,0,1,1,1,1,3,1,1,1
xwmegx9pMyvg5SGy8OGIDGcunmAA2azxnlAGWVY6CCwr7yyjuFkYLvb_WAEe-kNi,2021-04-18T18:15:22Z,2021-04-18T18:15:22Z,2021-04-18T18:14:17Z,NA,NA,1,3,1,3,2,1,1,1,2,1,2,3,1,1,2,4,1,1,1,1,0,0,2,4,1,1,1,1,1,1
8Eq98bVUmrt-P7KCHAb-u792mWTJWVhp4LVaAXknGQf8CO65AXtix-Vb248GY1BN,2021-04-18T18:17:52Z,2021-04-18T18:17:52Z,2021-04-18T18:14:40Z,NA,NA,2,4,1,1,4,1,4,1,4,1,3,6,1,1,2,5,1,1,1,1,0,0,4,1,3,1,1,1,2,1
1AGMJFM7jS0oBrA6i9AJ91PuXaRFh5McAcK6PorWsnzHqHZWOhET2rZmFuf9rP04,2021-04-18T18:18:05Z,2021-04-18T18:18:05Z,2021-04-18T18:16:20Z,NA,NA,2,5,2,2,3,1,2,1,1,1,2,4,4,4,5,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
8qr5nFNkhTEx2OHR4UHLCMDs9oEVK_d2zTjk8txNuIq8XrCfWUc7YLen9_XiKxGK,2021-04-18T18:18:11Z,2021-04-18T18:18:11Z,2021-04-18T18:16:30Z,8,4,2,3,3,3,1,1,2,1,2,3,2,4,1,1,3,1,1,1,1,2,0,0,1,1,1,1,1,1,1,1
KD_8GMNuDsVtlHipQLJst4eFjyRqfX__F0GWN3MPQU3eiQWVNoTF8kFHmUvg34Cr,2021-04-18T18:18:41Z,2021-04-18T18:18:41Z,2021-04-18T18:16:45Z,NA,NA,1,5,1,1,3,1,1,1,5,1,4,6,1,1,1,4,1,4,1,3,0,0,1,1,1,1,1,1,1,1
Lwo0hnhY5nIpzlxu1NB8oDjydpi5S3BlB7n1rfDfGQ60GAbnLuix5B5cm7sb2_Yn,2021-04-18T18:18:43Z,2021-04-18T18:18:43Z,2021-04-18T18:16:56Z,8,8,1,4,1,1,3,1,3,1,3,1,3,3,3,3,3,2,1,1,2,1,0,0,1,1,1,1,1,1,1,1
i016TG7h7rt6u_4CgPFSV6nGwYar-OArOSEeAopSzsVaXFLyUv2n3IUvynGm1lwn,2021-04-18T18:18:24Z,2021-04-18T18:18:24Z,2021-04-18T18:17:18Z,NA,NA,1,6,1,1,5,1,1,1,6,1,3,7,1,1,1,4,2,1,1,3,0,0,1,1,1,1,1,1,1,1
nrEVQbNhvM40_ZXFLivLp6C1W3nvsXaWV1yoRD7S45Z_HQR9YmaP0gjq1GHzVbXf,2021-04-18T18:19:23Z,2021-04-18T18:19:23Z,2021-04-18T18:17:48Z,NA,NA,1,6,1,1,4,1,1,1,5,1,4,5,4,4,3,2,3,1,1,1,0,0,1,1,1,1,1,1,1,1
c3QV9DlxJpiAScLV2XXT729aBSTXbcP16lBVL9vJgbmwTgteduWI6EpekmuhyGlP,2021-04-18T18:22:48Z,2021-04-18T18:22:48Z,2021-04-18T18:19:06Z,NA,NA,4,4,1,1,2,3,2,1,1,3,3,1,1,1,1,3,1,1,1,1,0,0,3,1,1,1,4,1,4,1
81UBoUUOMEjahazlPT7pNDgVDcgovF0x9JE9OezRs1MUMTB1pDgrISfmlQUQd0JL,2021-04-18T18:20:57Z,2021-04-18T18:20:57Z,2021-04-18T18:19:48Z,NA,NA,5,1,1,3,1,1,2,4,1,2,2,1,3,2,3,2,1,1,1,1,0,0,2,2,3,2,6,2,3,3
-X_-r2iWImxvXme_BNn5RXX7SoWVzu83VC8H-R_gMeyE7Tt1LpErE_ZJlO5N46US,2021-04-18T18:22:55Z,2021-04-18T18:22:55Z,2021-04-18T18:19:50Z,NA,NA,1,6,1,1,5,1,1,1,4,1,4,6,3,3,3,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
4uNRJc6VbFZ1I6Z4vnnwlwu1ms3Ku1lf1lvJg-pXyQpIucf1b4w4sw9jcrCto7fZ,2021-04-18T18:21:28Z,2021-04-18T18:21:28Z,2021-04-18T18:19:52Z,NA,NA,2,4,1,2,1,1,5,1,1,2,3,4,2,2,3,3,4,1,4,1,0,0,3,1,1,1,3,1,1,1
PiFL0d1omXAue8Qjf-KxF6oq2dZlThzy_U8L4E8APt7-blh_XkdiDhWxD0Rod9l_,2021-04-18T18:23:54Z,2021-04-18T18:23:54Z,2021-04-18T18:19:57Z,NA,NA,1,6,5,1,3,1,5,1,3,1,3,5,1,1,1,3,2,2,2,1,0,0,1,1,1,1,1,1,1,1
sV_7kM_0e37_CQupnoHge-0dDvm2vJXNjgwiNwi6diikr9K7aGPMiF2G_sx7umab,2021-04-18T18:21:45Z,2021-04-18T18:21:45Z,2021-04-18T18:19:59Z,NA,NA,3,3,3,2,2,3,5,3,3,3,2,5,1,1,1,5,4,2,4,1,0,0,1,1,1,2,1,1,1,1
uVWsWt69brVncsdnKKDm3GoKhCLhO1z1qgapZsPFTlcntJvjIkKYa3c4Gi0fFSHK,2021-04-18T18:36:05Z,2021-04-18T18:36:05Z,2021-04-18T18:20:59Z,NA,NA,1,2,1,2,4,1,2,1,3,1,3,5,3,3,3,3,2,1,1,4,0,0,1,1,1,1,1,1,1,1
KY1ICvh2yupLB5UVcutQ1WNxhL6d47cUr8BQ4EJs6DebuGQrFQKUw5BdGCI44lda,2021-04-18T18:23:12Z,2021-04-18T18:23:12Z,2021-04-18T18:21:11Z,7,6,1,2,1,1,3,1,1,1,3,1,3,3,4,4,3,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
WvwRkgawiDK_xvE25RP89XLG4PdKuRjxDeH7gBcSDQ5i1Ws2JnkLpR6PuRGdzrHb,2021-04-18T18:23:55Z,2021-04-18T18:23:55Z,2021-04-18T18:22:15Z,NA,NA,3,1,4,6,1,5,6,1,1,6,1,2,3,3,3,3,1,1,1,2,0,0,1,1,1,1,1,1,1,1
FHmsCyDsOILt33MManJfOsg2LTIZhXA2r771JQQ0aTEVr9VQmx1eCADihsqM2BCM,2021-04-18T18:24:24Z,2021-04-18T18:24:24Z,2021-04-18T18:22:26Z,8,8,1,6,1,1,5,1,1,1,5,1,5,7,3,3,3,2,2,1,1,1,0,0,1,1,1,1,1,1,1,1
DaIaOHve6wCr3pZzW7NnKiP-VKSO-rIJQI9yqrQxIp3K2q_ywyVsa_2Q55g4qZvg,2021-04-18T18:26:37Z,2021-04-18T18:26:37Z,2021-04-18T18:25:20Z,NA,NA,1,4,1,1,2,1,3,1,1,1,3,2,1,2,2,2,1,2,1,2,0,0,1,1,1,1,1,1,1,1
FovqlFceiOLK_51CUuYsTGFDkRb_79Qp9ksWUiAXHsOoqQIG-gqLyW_uqoxrpH8P,2021-04-18T18:29:16Z,2021-04-18T18:29:16Z,2021-04-18T18:27:01Z,NA,NA,6,1,2,1,1,1,4,1,2,1,1,7,1,1,1,5,4,1,4,4,1,1,2,6,1,1,3,1,1,1
1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE,2021-04-18T18:30:11Z,2021-04-18T18:30:11Z,2021-04-18T18:27:59Z,NA,NA,3,4,3,2,2,2,3,2,3,3,2,6,2,3,3,1,1,1,1,1,0,0,2,3,2,2,3,1,2,1
XTzvH3CLZyJhLbyZZqNw88N901eVm1shP6UqM5x68TLkVgNPJPF0FSUDUirGFfYF,2021-04-18T18:31:24Z,2021-04-18T18:31:24Z,2021-04-18T18:29:04Z,NA,NA,3,3,2,3,1,2,3,2,1,3,1,7,2,2,2,3,2,3,1,1,0,0,2,2,1,2,2,1,1,1
u2vHckZ8htX1WFjPpa6vakbWgZQLahQGqDCAO5TcO1gr1wRLveJj61-qkUbE0kD7,2021-04-18T18:32:32Z,2021-04-18T18:32:32Z,2021-04-18T18:30:03Z,8,10,2,5,1,2,3,1,5,1,4,2,3,6,3,4,4,2,2,1,1,1,0,0,1,1,1,1,1,1,1,1
Z7fMObaEoPgFz3Gw_rXSiFptftA1U526PVqdWb0my7zN6n-TGnUR4abg_ZKuF6wQ,2021-04-18T18:33:26Z,2021-04-18T18:33:26Z,2021-04-18T18:30:59Z,NA,NA,2,5,1,2,2,2,3,1,2,3,2,3,1,1,1,4,4,4,2,1,0,0,2,2,1,1,1,1,1,1
2U00IqssWUR6AumR7RyazAHeuDTgO8uQu_v30IRP7vtkUHQijOscvItJAtFjgM0a,2021-04-18T18:35:14Z,2021-04-18T18:35:14Z,2021-04-18T18:33:02Z,NA,NA,1,4,1,2,3,1,2,1,2,3,3,4,1,1,1,4,2,1,1,1,0,0,1,3,1,1,1,1,1,1
98a4_uBhUSrMNiFUXcAYQvcRPtaKUV6hzqGSn2TwBOOqlKy8u6wCXlTk-OJhBIBT,2021-04-18T18:35:14Z,2021-04-18T18:35:14Z,2021-04-18T18:33:40Z,NA,NA,1,4,1,2,1,1,1,1,2,1,2,5,1,1,1,3,3,1,1,1,0,1,1,2,1,1,1,1,1,1
zJJr7TlLbaquj8lXBu0RFlwqk19NXvstXD6uoJR6yQJjUJeQior7utJ-3Vn_Biil,2021-04-18T18:36:34Z,2021-04-18T18:36:34Z,2021-04-18T18:35:04Z,NA,NA,2,4,1,2,3,1,1,1,3,1,3,3,2,1,2,3,2,1,3,2,0,1,1,1,1,1,1,1,1,1
zhgSopKA13X6gLhkBvVK3x9Ym7gdDboWQTLCJWIZbcdO2fKyvZAZjtOVnTSTEz22,2021-04-18T18:37:03Z,2021-04-18T18:37:03Z,2021-04-18T18:35:09Z,NA,NA,6,1,6,6,3,1,6,3,1,3,4,4,1,1,1,3,1,1,1,1,0,0,4,2,2,3,3,1,1,1
yQEF6Gu-xuTuEk2HKwT2_gJ93J65z0wzoIrQICQz9M9Q8NzmdXKz2UAyQekjmwVZ,2021-04-18T18:36:58Z,2021-04-18T18:36:58Z,2021-04-18T18:35:57Z,NA,NA,1,5,1,1,5,1,1,1,5,1,4,5,1,1,1,4,1,4,1,4,0,1,1,1,1,1,1,1,1,1
Fl8nIjDHItm2jDfNztBbj43ZVxbAHe4OKKY34mUp_D700CED6EZGBuX-mKNq3vcf,2021-04-18T18:38:25Z,2021-04-18T18:38:25Z,2021-04-18T18:37:04Z,NA,NA,1,4,2,1,4,1,2,1,4,1,4,6,1,1,1,2,2,2,2,1,0,0,1,1,1,1,1,1,1,1
3iBOS-5412lge7MS7wKjoBizld8rQj954_fufxgAx5giBhswn-gp4jorpvn7CnfT,2021-04-18T18:40:09Z,2021-04-18T18:40:09Z,2021-04-18T18:38:41Z,12,9,2,6,1,1,4,1,1,1,5,1,5,5,1,1,1,5,4,3,1,2,0,0,1,1,1,1,1,1,1,1
rS7Q9jrqirIu6uTQHWqkZ9PRUX2csfL8Jy2jofMaI0GNy8HX9kr3Rcz3r0ZhV74z,2021-04-18T18:39:51Z,2021-04-18T18:39:51Z,2021-04-18T18:38:46Z,NA,NA,1,3,1,2,2,1,3,1,4,1,2,6,3,3,4,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
Bay4sNuHYQHtSySsFJubPmKITcDtsDy8VHoaR5tCygKmdUlgK5hHrZgZ4RMYQfAf,2021-04-18T18:40:23Z,2021-04-18T18:40:23Z,2021-04-18T18:38:50Z,NA,NA,1,4,2,2,4,2,3,2,2,2,4,6,2,2,3,3,2,1,3,1,0,0,1,1,1,2,2,1,1,1
lZGRwt1j0MFzi5VZ2G5yyoJ-z8h74Bnn_OAB8Y6KKHfLrFiyxtqu7HlOqiN6SKEv,2021-04-18T18:43:01Z,2021-04-18T18:43:01Z,2021-04-18T18:40:39Z,NA,NA,3,3,1,2,5,2,3,1,4,1,4,5,2,2,2,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
70BaA3m1hK1yJROpb6gYpC5-zYV-2ZvyytUDqSuWI37TgOKCKn-fD0yEgLI5MKQr,2021-04-18T18:44:43Z,2021-04-18T18:44:43Z,2021-04-18T18:42:12Z,NA,NA,1,5,1,1,1,1,2,1,4,1,5,7,2,2,2,4,2,1,1,1,0,1,1,1,1,1,1,1,1,1
IH7cpSPrBrn_E7RYVgslXJHOq_cKuwAjrlCNYbsBKhiI4nDK1PFXXs7SpXnvNZgt,2021-04-18T18:44:16Z,2021-04-18T18:44:16Z,2021-04-18T18:42:59Z,NA,NA,1,5,2,4,5,1,5,6,5,2,4,7,1,2,2,4,3,1,3,3,0,0,3,5,2,5,1,2,1,1
p0O6Nf34gB3Ycitwmnlls4LoSOkjKHSmCX9oFhYVzwfBPCXvF227OJKi4EqJJSHY,2021-04-18T18:44:43Z,2021-04-18T18:44:43Z,2021-04-18T18:43:21Z,NA,NA,1,5,1,1,3,1,1,1,5,1,3,6,2,2,2,3,1,1,1,1,0,0,1,1,1,1,1,1,1,1
jKhAxy3WE2y4dEWsw34U4Oq6bQfy1tTmEHR2K8aTvwAhEkjRvaWEKgLDFAAjZH9g,2021-04-18T20:03:17Z,2021-04-18T20:03:17Z,2021-04-18T20:01:40Z,NA,NA,1,5,1,1,4,1,1,1,4,1,4,7,1,1,1,3,2,2,1,1,0,0,1,1,1,1,1,1,1,1
yQEF6Gu-xuTuEk2HKwT2_gJ93J65z0wzoIrQICQz9M9Q8NzmdXKz2UAyQekjmwVZ,2021-04-18T20:03:11Z,2021-04-18T20:03:11Z,2021-04-18T20:02:04Z,NA,NA,1,6,1,1,5,1,1,1,5,1,4,6,1,1,1,5,4,4,4,1,0,0,1,1,1,1,1,1,1,1
mjt3h_tgS--AA_epVjH0Z316UU8iyv-QtZ6yF1Y84uyBEONJrFBikXwKWKvxcLsY,2021-04-18T20:03:21Z,2021-04-18T20:03:22Z,2021-04-18T20:02:07Z,NA,NA,1,1,1,1,3,1,1,1,1,1,4,2,1,1,1,4,1,1,1,1,0,0,1,1,1,1,1,1,1,1
pDno-M6HyQk-oEMelpTCeuqrogQr4AOapALBtmwqNuW7lTEJ1mAiht1ORF1kreRX,2021-04-18T20:04:46Z,2021-04-18T20:04:46Z,2021-04-18T20:02:43Z,NA,NA,1,5,1,1,4,1,3,1,5,1,5,5,3,3,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
F9ismrMe6C4FGIypz7E-UPEzV_EithnI2jeEAo6ig3d4dl3VuaW3kebAjwK4428a,2021-04-18T20:04:50Z,2021-04-18T20:04:50Z,2021-04-18T20:02:57Z,NA,NA,1,6,1,1,1,1,1,1,2,1,1,6,1,1,1,5,2,3,1,1,0,0,1,1,1,1,1,1,1,1
yHHeiCmmt4wuHZDTP-fcnq_riTGQYV2hiQ5YUeihCSOxvF1gb87j6UXJTinOR1Or,2021-04-18T20:05:06Z,2021-04-18T20:05:06Z,2021-04-18T20:03:03Z,8,8,2,4,1,2,5,1,4,1,4,2,4,6,1,1,1,4,3,3,3,1,0,2,1,3,3,1,1,1,1,2
V9wWYb57TtZ4x3k1Na-eTT5pn_j7Ttrb_Z_q14a4uP64rKcUXA92FswWMhsXdgKf,2021-04-18T20:04:31Z,2021-04-18T20:04:31Z,2021-04-18T20:03:24Z,NA,NA,1,2,1,2,4,1,5,1,4,2,5,5,4,4,5,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
NrUYLDbRPNDL0puPZ9uMi3EwZg6ilGBu7KaNdQa06v0FXZbDdCL7d2oOcrRo2kUO,2021-04-18T20:06:12Z,2021-04-18T20:06:12Z,2021-04-18T20:03:49Z,6,8,1,5,1,1,4,1,1,1,4,1,4,7,1,2,2,3,4,4,4,1,0,1,1,2,1,1,1,1,1,1
fsx2hjKY4OSOA8A8wTjiXnbCW9KhKdwW7c2ICCW3rIVRgcQ17wnmcTnoB5wmDopx,2021-04-18T20:10:40Z,2021-04-18T20:10:40Z,2021-04-18T20:04:15Z,NA,NA,3,3,2,2,1,1,4,1,3,1,2,4,3,5,3,3,3,1,3,1,4,0,1,7,1,1,1,1,1,1
2XyZr2A5g-8w3-1clyQShaKaBr2_KLNy8XGzZght5rxRI8fNgQo6nZ34K3-UoMTm,2021-04-18T20:05:58Z,2021-04-18T20:05:58Z,2021-04-18T20:04:38Z,NA,NA,1,5,1,1,4,1,2,1,4,1,4,4,1,1,1,5,2,1,3,1,0,0,1,1,1,1,2,1,1,1
PZ9nUAPzqoTPdeYdyrimZCNbee_rSqFM5ZqSk4ES5rnX6CvKksfF0GSBs6bWFLMZ,2021-04-18T20:06:49Z,2021-04-18T20:06:49Z,2021-04-18T20:05:11Z,NA,NA,1,6,1,1,3,1,1,1,4,1,4,4,1,1,1,3,1,1,1,1,0,0,1,1,1,1,1,1,1,1
jFjJEZEdCYVDBinRXw92VHSofRQNeivOKCvodWiBFqycQbYLAOypffikYhT-yUjU,2021-04-18T20:06:24Z,2021-04-18T20:06:24Z,2021-04-18T20:05:16Z,7,6,5,4,1,2,2,1,3,1,3,1,1,4,1,1,1,4,4,1,4,1,0,1,1,1,1,1,1,1,1,1
i016TG7h7rt6u_4CgPFSV6nGwYar-OArOSEeAopSzsVaXFLyUv2n3IUvynGm1lwn,2021-04-18T20:06:19Z,2021-04-18T20:06:19Z,2021-04-18T20:05:23Z,NA,NA,1,6,1,1,4,1,1,1,6,1,4,7,1,1,1,4,1,1,1,1,0,0,1,1,1,1,1,1,1,1
PiFL0d1omXAue8Qjf-KxF6oq2dZlThzy_U8L4E8APt7-blh_XkdiDhWxD0Rod9l_,2021-04-18T20:09:19Z,2021-04-18T20:09:19Z,2021-04-18T20:06:15Z,NA,NA,1,5,5,1,3,1,5,1,3,1,3,5,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
0EIp_ZFIS-JnTaMo-4i97kAlNui70bmQnVmbDse_kF0mAtCus3UmH2I71Eiaprxh,2021-04-18T20:07:34Z,2021-04-18T20:07:34Z,2021-04-18T20:06:29Z,NA,NA,5,2,5,6,2,2,6,4,2,3,2,3,1,1,1,5,1,1,1,1,0,0,7,7,3,2,2,2,1,2
fQvVu1qJBDSarUCY1zxLPvexZA6p6o-muUKSvNkU7uYQklL_f_f_HyY_khqBE2Um,2021-04-18T20:07:59Z,2021-04-18T20:07:59Z,2021-04-18T20:06:36Z,NA,NA,1,4,1,4,5,1,3,1,4,1,4,5,2,1,2,4,4,3,3,1,0,0,1,1,1,1,1,1,1,1
Q-VCti7w8-Piy-nQq-hKXeMRa84bqVm4lgIryi1W7b3pmSW5TzSlmn_QtYvUuQaW,2021-04-18T20:09:22Z,2021-04-18T20:09:22Z,2021-04-18T20:06:55Z,NA,NA,1,6,1,1,3,1,2,1,3,1,3,5,1,1,2,4,3,1,1,1,0,0,1,1,1,1,1,1,1,1
A3SYM7oBbircIIJGEQgnW6gy16O4_WXQCyb4Ib1l_Y8fIBTYvGqRjUZRmxnKdTJm,2021-04-18T20:08:00Z,2021-04-18T20:08:00Z,2021-04-18T20:06:56Z,NA,NA,1,2,2,3,1,2,3,2,1,3,2,1,1,1,3,1,1,1,1,1,0,1,3,2,1,2,1,1,1,1
-aQGolSH0_W0nVz9MTxozVlS4aa1Gd-sUsbVn2sS6KSTkS2liz_c4WS8Zb0IXrHV,2021-04-18T20:09:34Z,2021-04-18T20:09:34Z,2021-04-18T20:07:57Z,NA,NA,1,6,1,1,4,1,1,1,4,1,4,4,1,1,1,5,5,1,1,2,0,1,1,1,1,1,1,1,1,1
dyaKfOvq1sleNUy2rT9r0ncE0Gnat3pcMMM-a6TpQHz5JCufmSbHMFRypUNbfM9G,2021-04-18T20:09:33Z,2021-04-18T20:09:33Z,2021-04-18T20:08:06Z,NA,NA,3,2,3,5,3,5,5,2,2,5,5,2,1,1,1,4,2,2,1,3,0,1,2,3,2,2,2,1,2,2
rS7Q9jrqirIu6uTQHWqkZ9PRUX2csfL8Jy2jofMaI0GNy8HX9kr3Rcz3r0ZhV74z,2021-04-18T20:09:49Z,2021-04-18T20:09:49Z,2021-04-18T20:08:38Z,NA,NA,3,3,3,3,1,3,4,1,2,2,1,3,2,3,3,4,4,1,2,1,0,0,2,1,2,1,3,1,1,1
c3QV9DlxJpiAScLV2XXT729aBSTXbcP16lBVL9vJgbmwTgteduWI6EpekmuhyGlP,2021-04-18T20:10:59Z,2021-04-18T20:10:59Z,2021-04-18T20:09:16Z,NA,NA,4,4,1,1,2,1,1,1,2,1,3,2,1,1,1,5,1,2,3,1,0,0,1,1,1,1,3,1,2,1
sV_7kM_0e37_CQupnoHge-0dDvm2vJXNjgwiNwi6diikr9K7aGPMiF2G_sx7umab,2021-04-18T20:11:10Z,2021-04-18T20:11:10Z,2021-04-18T20:09:36Z,NA,NA,3,3,1,3,1,1,3,1,2,1,1,4,1,1,1,5,2,1,3,1,0,0,1,3,1,1,1,1,1,1
zJJr7TlLbaquj8lXBu0RFlwqk19NXvstXD6uoJR6yQJjUJeQior7utJ-3Vn_Biil,2021-04-18T20:11:57Z,2021-04-18T20:11:57Z,2021-04-18T20:10:11Z,NA,NA,2,3,1,1,3,1,2,1,3,1,3,4,1,1,1,4,2,1,4,1,0,1,1,1,1,1,1,1,1,1
7hRUSVRlDBgw_Bq7c58H1bZSmqVL-fiaxIS6fQHzYJ-uThT49fVLyGTCJC1o_2lY,2021-04-18T20:12:38Z,2021-04-18T20:12:38Z,2021-04-18T20:10:52Z,NA,NA,1,5,1,1,4,1,1,1,4,1,4,5,2,1,2,4,2,1,2,2,0,1,1,1,1,1,1,1,1,1
mlggkicJjUdh9XepSzcLkthpinEiwrP4AIWN10Z32yXY3k9EqKI7J8H2yEwItfsT,2021-04-18T20:12:06Z,2021-04-18T20:12:06Z,2021-04-18T20:10:58Z,NA,NA,1,5,1,1,5,1,1,1,5,1,5,6,2,3,2,3,1,2,2,2,0,0,1,1,1,1,1,1,1,1
FHmsCyDsOILt33MManJfOsg2LTIZhXA2r771JQQ0aTEVr9VQmx1eCADihsqM2BCM,2021-04-18T20:12:35Z,2021-04-18T20:12:35Z,2021-04-18T20:11:10Z,NA,NA,2,5,1,1,5,1,1,1,4,1,4,7,1,1,1,4,2,1,3,2,0,0,1,1,1,1,1,1,1,1
PWPa_g8Cymd_c1oc2tlhAToB-n5iP-KdlEnbB4YVrttH_F6WqMGlS7UxtyO8E_xz,2021-04-18T20:14:17Z,2021-04-18T20:14:17Z,2021-04-18T20:11:34Z,NA,NA,1,6,1,1,3,1,2,1,3,1,3,4,2,2,3,3,1,1,1,1,0,0,1,1,1,1,1,1,1,1
g_rgYF2Ox-tRsNVrzExme1UNo8r9oJjVVQZrAJkbJRcQS-xAHtGDlEwwa_jCKx4j,2021-04-18T20:13:05Z,2021-04-18T20:13:05Z,2021-04-18T20:12:08Z,NA,NA,4,4,1,1,2,1,2,1,2,2,2,6,3,3,3,2,1,1,1,1,0,0,2,1,1,2,4,1,1,1
uk4gN9sH2Z-wfAKK8le5mxrVtJXx2utNKHoEcCl1uAv6eJ8ZwUqxPg8lx9kjqIkg,2021-04-18T20:15:15Z,2021-04-18T20:15:15Z,2021-04-18T20:13:13Z,NA,NA,4,3,6,5,2,5,6,4,2,5,2,4,1,1,2,4,1,3,1,1,0,0,3,3,1,4,5,1,1,1
JgNxep5XRbUppaRaU0umPY8U507kLaZgo6v6gUTpJ_EQRqWFKZYCBrUBONjVyXwv,2021-04-18T20:15:32Z,2021-04-18T20:15:32Z,2021-04-18T20:14:37Z,NA,NA,4,5,1,2,2,1,2,1,2,1,4,5,2,1,3,3,1,1,1,3,0,0,2,1,1,1,1,1,1,1
IH7cpSPrBrn_E7RYVgslXJHOq_cKuwAjrlCNYbsBKhiI4nDK1PFXXs7SpXnvNZgt,2021-04-18T20:16:46Z,2021-04-18T20:16:46Z,2021-04-18T20:15:34Z,NA,NA,1,5,2,5,4,3,5,5,5,1,2,6,1,1,1,4,1,1,2,5,0,0,5,4,1,5,1,1,1,2
KD_8GMNuDsVtlHipQLJst4eFjyRqfX__F0GWN3MPQU3eiQWVNoTF8kFHmUvg34Cr,2021-04-18T20:17:54Z,2021-04-18T20:17:54Z,2021-04-18T20:15:49Z,NA,NA,1,4,1,3,2,1,1,1,3,1,3,5,1,1,1,4,1,1,1,1,0,0,1,1,1,1,1,1,1,1
